492,1957
1158,699
617,1895
985,220
985,1147
688,245
1481,1142
596,1717
596,681
596,1211
1953,1881
1953,1568
1953,961
1953,632
1953,1259
1953,845
1953,1754
1953,1662
1666,1054
1666,382
1486,335
1314,959
1314,530
1314,134
1314,1084
1314,1593
1314,1411
1314,1126
1314,1637
1314,1167
745,1950
745,905
745,793
1391,1392
885,1761
885,1123
1251,1389
1251,1168
1251,1711
1251,1220
1251,797
1251,1598
1251,1969
1182,1892
1182,167
1182,961
1182,612
1182,1522
1182,1421
1182,1814
1182,1051
1182,826
1182,1210
1182,1300
1182,491
1182,1781
1182,951
1110,1544
1110,1957
1110,229
1334,1568
540,1983
540,1038
540,1746
933,1805
933,597
933,1297
1001,1593
1975,167
1975,612
1975,460
974,1805
974,1297
974,597
1092,699
1505,316
1505,430
1505,797
566,1315
240,166
240,1273
240,1402
240,879
1880,229
1880,1637
1880,1018
1880,370
1880,455
1880,1688
1880,1220
1928,287
1093,1353
1093,1719
1093,83
1093,226
1093,1737
1093,416
1093,797
738,520
738,294
738,993
16,331
56,592
56,1741
56,736
1964,581
1964,581
1964,581
189,541
862,1785
545,430
999,705
723,265
723,1986
723,1568
1825,963
1825,622
1825,323
973,1457
178,1541
178,1811
178,1987
178,226
178,926
178,1213
178,1773
178,218
1534,1274
676,1704
676,287
1435,1624
1180,643
1180,1300
1364,1364
146,1049
1422,103
71,1927
306,1389
306,901
306,357
306,1956
306,1876
306,270
306,1827
1610,699
1748,1749
1331,1568
481,1442
481,251
1645,613
1645,1447
1645,498
1947,527
1947,1742
787,1298
165,1604
165,1315
1674,364
269,810
227,453
1119,1778
1695,1271
1695,431
1695,682
1283,915
964,839
964,1304
964,1604
964,1930
1599,837
158,1243
1120,409
1120,1688
1120,1220
984,1446
984,453
709,479
709,786
709,874
1262,1423
1313,1313
1506,1300
1506,1419
1506,1389
1506,491
1506,300
1506,357
1506,1220
1506,928
1506,1957
1506,826
1506,1826
1506,647
1506,1163
1506,1013
1506,1309
1506,229
1506,573
1506,1925
1506,1085
1506,1969
1506,1404
645,62
645,817
645,1797
645,1299
645,781
645,1402
645,1559
1136,975
1472,148
1346,1144
1346,1770
1346,1770
555,1875
555,453
555,605
555,605
22,319
22,287
22,923
22,181
22,913
140,1734
140,597
564,308
564,527
503,1462
503,1450
1140,1444
1903,1444
718,352
589,108
1181,1959
578,538
1448,364
572,1224
1450,1012
139,52
139,767
139,910
1870,550
715,287
715,915
715,710
811,631
811,347
811,1886
811,1388
811,1003
811,1136
811,683
811,720
811,753
811,599
853,70
853,1875
111,1199
686,1778
1286,1038
846,1814
